"","Model","Bacteria","Intercept","Slope_Salinity"
"1","No pooling","IIIa",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"2","No pooling","IIIa.",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"3","No pooling","IIIb",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"4","No pooling","IIIb.",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"5","No pooling","IIIc",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"6","No pooling","IIa",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"7","No pooling","IIb",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"8","No pooling","IIb.",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"9","No pooling","IIc",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"10","No pooling","Ia",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"11","No pooling","Ib",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
"12","No pooling","Ic",c(9.40352770970569, 11.5386704801177, 10.1862890810697, 12.7129774338042, 11.4944027815822, 12.0254453032632, 11.5226241121046, 12.2240151511374, 11.8645947780561, 11.065409842874, 10.5963308024187, 12.1286532296458),c(-0.298764971665106, -0.746788098504936, -0.427257748747929, -0.675037978018367, -0.755578730746238, -0.665407020766378, -0.518194174939707, -0.885412264068862, -0.338450662828504, -0.437555016597653, -0.438035170320483, -0.751737407097428)
